"id","tissue.pair","r","n","pvalue","qvalue"
"cg01767116","CRBLM-FCTX",0.173559246976132,102,0.0810676053342516,0.209249621041381
"cg01770232","CRBLM-FCTX",0.196538289179355,102,0.0477225586358514,0.141032640202989
"cg01772980","CRBLM-FCTX",0.104682995024816,102,0.295055083070404,0.520272834425327
"cg01775265","CRBLM-FCTX",-0.0649544408587924,102,0.516591684778354,0.724850728244441
"cg01785568","CRBLM-FCTX",0.065307518658749,102,0.514309976695899,0.723489439323266
"cg01789267","CRBLM-FCTX",0.439262711443116,102,3.86194529984342e-06,3.34179399562096e-05
"cg01795122","CRBLM-FCTX",0.105612558091519,102,0.290764212341122,0.516938648930957
"cg01796223","CRBLM-FCTX",0.256000545234765,102,0.0094030127496209,0.0380173532721742
"cg01797043","CRBLM-FCTX",0.0725329373040023,102,0.468775103707501,0.684900459160213
"cg01804844","CRBLM-FCTX",0.292801424483866,102,0.00282240900842749,0.0135904499481776
"cg01813965","CRBLM-FCTX",0.657299865045428,102,6.2148176312258e-14,1.31889116246376e-12
"cg01817393","CRBLM-FCTX",0.237060327907953,101,0.0169910246507093,0.0616302440926735
"cg01820374","CRBLM-FCTX",0.0751632977186323,102,0.452761378039321,0.671553087604179
"cg01837574","CRBLM-FCTX",0.461391846566882,102,1.05735689004997e-06,9.97787487793632e-06
"cg01843018","CRBLM-FCTX",0.292203863311994,102,0.00288182441174503,0.0138481111588977
"cg01857260","CRBLM-FCTX",0.809154726524822,93,9.92919838024032e-23,4.15785182172563e-21
"cg01860753","CRBLM-FCTX",0.171542237001073,102,0.0847181248730406,0.216609151015231
"cg01861509","CRBLM-FCTX",0.171323466584387,101,0.0867055458242128,0.220286570918504
"cg01869233","CRBLM-FCTX",0.123127003938779,102,0.217615588667898,0.425789366229638
"cg01870826","CRBLM-FCTX",0.62797860818623,102,1.61222531395935e-12,2.94215436671959e-11
"cg01871995","CRBLM-FCTX",0.524703251679318,102,1.50617054362674e-08,1.78382319434581e-07
"cg01880569","CRBLM-FCTX",-0.012265747236325,102,0.902617223789681,0.958251669410163
"cg01883966","CRBLM-FCTX",-0.00690498288370909,102,0.945086535804275,0.975197324601006
"cg01888411","CRBLM-FCTX",-0.0512816488494858,102,0.608739796127964,0.788559125924043
"cg01888566","CRBLM-FCTX",0.23420439716862,102,0.0178242576703898,0.0642550103567472
"cg01888601","CRBLM-FCTX",0.0705297019490586,102,0.481174969021456,0.694923935556083
"cg01892689","CRBLM-FCTX",0.352987449822639,102,0.000273772113377049,0.0017097086707568
"cg01895214","CRBLM-FCTX",0.116042738002304,101,0.247841644152521,0.464022878672784
"cg01899253","CRBLM-FCTX",0.209731368676491,102,0.0343730474638313,0.108171249391235
"cg01906055","CRBLM-FCTX",0.431424634614842,101,6.66093656324218e-06,5.50966357700279e-05
"cg01906717","CRBLM-FCTX",0.3476156178408,102,0.000343867403472003,0.00210170894009854
"cg01939443","CRBLM-FCTX",0.348718613913384,102,0.000328251102531813,0.00202033815075355
"cg01941619","CRBLM-FCTX",0.382467307855667,102,7.27667968305893e-05,0.000509367577814125
"cg01958189","CRBLM-FCTX",0.326678967484098,102,0.000804999769824802,0.00451069166126442
"cg01962826","CRBLM-FCTX",0.0687346896073274,102,0.492433625566936,0.705841596549184
"cg01963696","CRBLM-FCTX",-0.0270993543145179,102,0.786878227879825,0.894374849028329
"cg01965939","CRBLM-FCTX",0.0441379302326462,102,0.65958074052619,0.822721721560593
"cg01966105","CRBLM-FCTX",-0.0534067037669729,102,0.593954431335763,0.778948508105686
"cg01970325","CRBLM-FCTX",0.183202053475393,102,0.065317576381713,0.177234636933569
"cg01982597","CRBLM-FCTX",0.106346377481534,102,0.287406241429415,0.512133462121564
"cg01982833","CRBLM-FCTX",-0.119975616480645,102,0.229710586112253,0.439911249026732
"cg01985396","CRBLM-FCTX",-0.0553755591266183,102,0.580402100463573,0.76892321207375
"cg01989224","CRBLM-FCTX",0.394725628432265,102,4.03619907909609e-05,0.000293940585108085
"cg01993576","CRBLM-FCTX",0.063739691769835,102,0.524481082478657,0.73056616478316
"cg02002676","CRBLM-FCTX",0.281072261511696,102,0.00421466168488605,0.019208145406272
"cg02005755","CRBLM-FCTX",0.298188090971436,102,0.00233453212791456,0.0115495313079317
"cg02008416","CRBLM-FCTX",0.038007765622551,102,0.704490487506689,0.852220888936386
"cg02009694","CRBLM-FCTX",0.0468436016569552,102,0.640125553034409,0.808886213693164
"cg02010852","CRBLM-FCTX",-0.0401135272265527,102,0.688939292960494,0.842646951414881
"cg02017109","CRBLM-FCTX",0.0126013066955662,102,0.899966688557971,0.957970901057779
"cg02017155","CRBLM-FCTX",0.156799479727576,102,0.115526338403531,0.273094015681734
"cg02019333","CRBLM-FCTX",0.222506254694925,102,0.0245912143923111,0.0834535423299124
"cg02022375","CRBLM-FCTX",0.298499051001741,102,0.00230884276220204,0.0114345011137566
"cg02037013","CRBLM-FCTX",-0.0101187996437564,102,0.91959973100222,0.965543972900064
"cg02044879","CRBLM-FCTX",0.201020344899188,102,0.0427735384140779,0.128842578781005
"cg02046017","CRBLM-FCTX",0.374555340228651,102,0.000105157558798187,0.000714766595309417
"cg02046532","CRBLM-FCTX",0.255946462231133,102,0.00941856489371289,0.0380474326886421
"cg02056135","CRBLM-FCTX",0.0888909705693678,102,0.374298296226177,0.602215783636627
"cg02067021","CRBLM-FCTX",0.0493289320042149,102,0.622466539166735,0.797666336988823
"cg02077702","CRBLM-FCTX",0.140333285842596,102,0.15948634966983,0.343587955880342
"cg02082342","CRBLM-FCTX",0.0371446074376141,102,0.710900738523097,0.856360928368754
"cg02085507","CRBLM-FCTX",0.306996411229937,102,0.00169842876301644,0.00869610360103397
"cg02091100","CRBLM-FCTX",0.331670716793859,102,0.000660782674621155,0.00377015905592849
"cg02099418","CRBLM-FCTX",0.3919062920485,102,4.63168897079855e-05,0.000334194173431465
"cg02100629","CRBLM-FCTX",0.0860043774410536,102,0.390069946948149,0.614453023501131
"cg02105856","CRBLM-FCTX",0.175494907768772,102,0.0776836484875182,0.202072274767865
"cg02110963","CRBLM-FCTX",0.127098563846838,102,0.203024463230157,0.406395532458146
"cg02130905","CRBLM-FCTX",0.133935687469003,102,0.179573836860794,0.374311686612054
"cg02131853","CRBLM-FCTX",0.48903418268251,102,1.83527144455083e-07,1.87935001636318e-06
"cg02131995","CRBLM-FCTX",0.213580357252852,102,0.0311299600024835,0.100068205902431
"cg02141570","CRBLM-FCTX",0.195509379158163,102,0.0489231761930118,0.143765473900517
"cg02142461","CRBLM-FCTX",0.267140458006343,102,0.00664261893002103,0.0282703110542637
"cg02148642","CRBLM-FCTX",0.0126576337961355,102,0.899521875876599,0.95793769252072
"cg02148834","CRBLM-FCTX",0.456363275889627,102,1.43069335275829e-06,1.33664378972836e-05
"cg02149446","CRBLM-FCTX",-0.0274949760360958,102,0.783842439421074,0.892873475066401
"cg02150910","CRBLM-FCTX",0.452706063842956,102,1.77726405946915e-06,1.63438596841379e-05
"cg02162069","CRBLM-FCTX",0.126767758655082,102,0.20421231897518,0.408250543901788
"cg02164442","CRBLM-FCTX",0.193070880419629,102,0.0518685811468589,0.149333115763516
"cg02170525","CRBLM-FCTX",-0.0738812887973808,102,0.46052800134547,0.678341570179902
"cg02171545","CRBLM-FCTX",0.48613195383163,102,2.22189038494895e-07,2.25555539078151e-06
"cg02173484","CRBLM-FCTX",0.102349696509459,102,0.306008791732619,0.531807224403541
"cg02184413","CRBLM-FCTX",0.506132035499695,102,5.73699234207232e-08,6.34587124630169e-07
"cg02192520","CRBLM-FCTX",0.0516610441267729,102,0.606088287602336,0.786814497957449
"cg02196655","CRBLM-FCTX",0.471121024133412,102,5.80921915919357e-07,5.62918137533427e-06
"cg02196730","CRBLM-FCTX",0.343883252380573,102,0.000401928253503439,0.00241362805240862
"cg02202484","CRBLM-FCTX",0.301365148808894,102,0.00208380156059883,0.0104636288214224
"cg02210887","CRBLM-FCTX",0.124138053993729,102,0.213832513447617,0.420668828888138
"cg02212836","CRBLM-FCTX",0.11897666782276,102,0.233641022312681,0.444895003916555
"cg02214188","CRBLM-FCTX",0.208511836796151,102,0.0354581276567701,0.110676213833781
"cg02218214","CRBLM-FCTX",0.217747685945439,102,0.0279140760356689,0.0922600539868127
"cg02218324","CRBLM-FCTX",-0.0868505596412189,102,0.385405903012229,0.61190036734169
"cg02222362","CRBLM-FCTX",0.532514050138911,102,8.37534380144846e-09,1.03098064117568e-07
"cg02228185","CRBLM-FCTX",-0.0663237489210054,102,0.507771677629455,0.718348692107827
"cg02237119","CRBLM-FCTX",0.342421588234282,102,0.000427027339853183,0.00254480079277183
"cg02240622","CRBLM-FCTX",0.141889862335511,102,0.154862463291358,0.337502301503936
"cg02248486","CRBLM-FCTX",0.0619289006345158,102,0.536353372256521,0.739852151730318
"cg02251134","CRBLM-FCTX",0.0986812002032553,102,0.32376068583668,0.551757854859749
"cg02254461","CRBLM-FCTX",0.0518952443612603,102,0.604454059569699,0.786137382939965
"cg02255732","CRBLM-FCTX",0.138517259821413,102,0.165010037855902,0.351890767669034
"cg02275359","CRBLM-FCTX",0.506781605636961,102,5.48211982788569e-08,6.07828415905057e-07
"cg02276665","CRBLM-FCTX",0.123891974012026,102,0.214748946315629,0.421764052856072
"cg02283643","CRBLM-FCTX",-0.00522009396230064,102,0.958472154150425,0.980635777261233
"cg02288165","CRBLM-FCTX",0.50125546375149,102,8.04534720707921e-08,8.61476675826518e-07
"cg02293044","CRBLM-FCTX",0.00111791702977937,102,0.991102765228084,0.995973171847114
"cg02298570","CRBLM-FCTX",0.317945216418881,102,0.00112814957063138,0.00608163389225422
"cg02298612","CRBLM-FCTX",0.0967708026969339,102,0.333261588776943,0.559411900989214
"cg02305723","CRBLM-FCTX",0.192323193057189,102,0.0528004285966365,0.151088474751815
"cg02309594","CRBLM-FCTX",0.327175315728412,102,0.000789468942822979,0.00443957954657047
"cg02310296","CRBLM-FCTX",0.0359644656345319,102,0.719697680557727,0.860627772008092
"cg02318535","CRBLM-FCTX",0.189035477891785,102,0.0570628612395559,0.160542782971516
"cg02324920","CRBLM-FCTX",0.113328895612673,102,0.256745218972956,0.475344889499172
"cg02329886","CRBLM-FCTX",0.161600375067761,102,0.104663519845148,0.254550865577168
"cg02332073","CRBLM-FCTX",-0.0685192840810095,102,0.493793975773884,0.706991497649165
"cg02334775","CRBLM-FCTX",0.231136741319573,102,0.0194214437979031,0.0688931567254984
"cg02347487","CRBLM-FCTX",0.156533740726117,101,0.118001722022677,0.277685938929431
"cg02351381","CRBLM-FCTX",0.140784497271039,102,0.158135544201353,0.342407988136817
"cg02358804","CRBLM-FCTX",0.220446541777655,102,0.0259855861804333,0.0869895782913862
"cg02367951","CRBLM-FCTX",0.332605411401658,102,0.00063656660637106,0.00364085046814667
"cg02382666","CRBLM-FCTX",0.182604270129331,102,0.0662156523710734,0.178992166928146
"cg02385474","CRBLM-FCTX",0.0877234101960259,102,0.380630202398699,0.60813072560997
"cg02397720","CRBLM-FCTX",0.05280831607596,102,0.598101414250221,0.78162140662244
"cg02401978","CRBLM-FCTX",0.287193903204365,102,0.00342592284386425,0.0160997776931095
"cg02404636","CRBLM-FCTX",0.842791311564072,101,2.19901195939314e-28,1.33939819344855e-26
"cg02435593","CRBLM-FCTX",0.0561430291376063,102,0.57515826572292,0.765246032976026
"cg02451670","CRBLM-FCTX",-0.11090699787787,102,0.267116029556044,0.488410985815925
"cg02475653","CRBLM-FCTX",0.548476507938182,102,2.40739913008191e-09,3.16266160226447e-08
"cg02477931","CRBLM-FCTX",-0.0295166956486653,101,0.769514036187913,0.888248104756369
"cg02488871","CRBLM-FCTX",0.139083486559097,102,0.163272775200963,0.349019742795131
"cg02489552","CRBLM-FCTX",0.0769935340807369,102,0.44180084894325,0.661150600364979
"cg02498063","CRBLM-FCTX",0.285285802609543,102,0.00365625120861433,0.0170238155407763
"cg02506908","CRBLM-FCTX",0.208718966879615,102,0.0352718297476745,0.110283254344396
"cg02512860","CRBLM-FCTX",0.0578571743031358,102,0.563526505947437,0.759465319796977
"cg02516189","CRBLM-FCTX",-0.024786054606928,102,0.804691770788598,0.903132784707738
"cg02519218","CRBLM-FCTX",0.0305769247194576,102,0.760307372065316,0.885043826008024
"cg02523400","CRBLM-FCTX",0.296216314232833,102,0.00250351405012782,0.0123076319655131
"cg02523617","CRBLM-FCTX",0.399609417394264,102,3.17068433238752e-05,0.000234550623326459
"cg02552945","CRBLM-FCTX",0.213833398737659,102,0.0309261325393494,0.0996548470298174
"cg02554564","CRBLM-FCTX",0.0112578635016561,102,0.910584664906389,0.963157888680867
"cg02555579","CRBLM-FCTX",-0.0100064100127659,101,0.920889033105064,0.965543972900064
"cg02582754","CRBLM-FCTX",-0.0428539036737783,102,0.668894552960409,0.828390666328048
"cg02593766","CRBLM-FCTX",0.127480160428499,102,0.201660391464466,0.404640636232515
"cg02595219","CRBLM-FCTX",0.130175723028561,102,0.192211853233999,0.391945039855415
"cg02600394","CRBLM-FCTX",-0.070581558273208,101,0.483064641039719,0.696456552866979
"cg02609880","CRBLM-FCTX",0.0700400749191189,102,0.48423224329353,0.697496689510644
"cg02611282","CRBLM-FCTX",0.129254276242933,102,0.19540497049263,0.396216736537154
"cg02611863","CRBLM-FCTX",0.213207357333699,102,0.0314324849261046,0.100928079009888
"cg02620013","CRBLM-FCTX",-0.069266579096534,102,0.489083079985855,0.702917705998626
"cg02624129","CRBLM-FCTX",0.755640671052551,102,4.39160708984929e-20,1.57226238560253e-18
"cg02626929","CRBLM-FCTX",-0.0206371168057307,102,0.836886340035111,0.924181053629543
"cg02630888","CRBLM-FCTX",0.494221998213818,102,1.2982859762587e-07,1.3441415515791e-06
"cg02633817","CRBLM-FCTX",-0.0496372550383638,102,0.620290385664509,0.796815826186588
"cg02641676","CRBLM-FCTX",-0.0480284141515818,102,0.631681258535268,0.802216383030167
"cg02647265","CRBLM-FCTX",-0.0348353249031722,102,0.728148835761997,0.864999503476131
"cg02654291","CRBLM-FCTX",0.413775987635861,102,1.54051199763603e-05,0.000119817599816136
"cg02656594","CRBLM-FCTX",0.0410797142067993,102,0.681846566250452,0.837136229244665
"cg02657360","CRBLM-FCTX",0.114941418099556,102,0.249994915734153,0.46723554661127
"cg02658214","CRBLM-FCTX",0.125388525091402,102,0.209218533281898,0.414372855190921
"cg02671171","CRBLM-FCTX",0.188728464747879,102,0.0574748911565379,0.161508232189432
"cg02682905","CRBLM-FCTX",0.0876842054216498,102,0.380843935774115,0.60815732338461
"cg02694395","CRBLM-FCTX",-0.0205578631514058,102,0.837504133558002,0.924427956316081
"cg02706881","CRBLM-FCTX",0.0706276921752638,102,0.480564354864829,0.69477399023306
"cg02710161","CRBLM-FCTX",0.128002230410685,102,0.199804857524915,0.40218230978191
"cg02717046","CRBLM-FCTX",0.131615886272168,102,0.187297163428811,0.385273551088212
"cg02717866","CRBLM-FCTX",0.0174863527552172,102,0.861519469255931,0.936939882000428
"cg02719634","CRBLM-FCTX",0.350175788614236,102,0.000308621892103827,0.00190954706328094
"cg02724472","CRBLM-FCTX",-0.000759254237354042,102,0.993957210323322,0.997146377843076
"cg02727285","CRBLM-FCTX",0.0260964140391836,102,0.79458846328819,0.897841341711842
"cg02727423","CRBLM-FCTX",0.0603501768292669,102,0.546811680804391,0.746906124890759
"cg02729303","CRBLM-FCTX",0.0569824470029293,101,0.571394762276993,0.762835592109051
"cg02732509","CRBLM-FCTX",0.142398252552323,102,0.153374202073099,0.335193386636923
"cg02741177","CRBLM-FCTX",0.289648923103651,102,0.003148744898162,0.0150077373703047
"cg02751839","CRBLM-FCTX",-0.00924847252576827,102,0.926494820513551,0.967420977308608
"cg02763671","CRBLM-FCTX",0.144160542275679,102,0.148298160487387,0.32653444727035
"cg02786019","CRBLM-FCTX",-0.0264178856569911,102,0.792114916025391,0.896914282027784
"cg02793099","CRBLM-FCTX",0.234831712084487,102,0.0175119872611735,0.0632752082087086
"cg02797569","CRBLM-FCTX",0.222589944070302,102,0.0245359354838408,0.083326239984948
"cg02800334","CRBLM-FCTX",0.281304121736255,102,0.00418205852281082,0.0191168172241547
"cg02805028","CRBLM-FCTX",-0.000811069953277935,102,0.993544825453644,0.996945920277618
"cg02806777","CRBLM-FCTX",0.140963521274606,102,0.157601965696226,0.341644397977522
"cg02807948","CRBLM-FCTX",0.240170859681578,102,0.0150400694662493,0.0558053210417001
"cg02813863","CRBLM-FCTX",0.128030751461967,102,0.199703843383579,0.402151578131809
"cg02815516","CRBLM-FCTX",0.124831857298827,101,0.213572942029506,0.420365497284103
"cg02825709","CRBLM-FCTX",0.302361662578444,102,0.00201032654878542,0.0101599477519436
"cg02828104","CRBLM-FCTX",0.475317107445212,101,5.09439245326583e-07,4.98803770476341e-06
"cg02830467","CRBLM-FCTX",0.331088539768617,101,0.00071988162235689,0.0040726716632736
"cg02833725","CRBLM-FCTX",0.0583495982196141,102,0.560205812073125,0.756076333416678
"cg02838492","CRBLM-FCTX",0.288665524281169,102,0.00325726024231879,0.0154464616142317
"cg02838877","CRBLM-FCTX",0.115547356525812,101,0.249879922231678,0.46723554661127
"cg02844051","CRBLM-FCTX",0.294103209396149,102,0.00269677039954951,0.0131058601885054
"cg02844545","CRBLM-FCTX",0.316617884482147,102,0.00118648869673223,0.00634507638275277
"cg02855426","CRBLM-FCTX",0.17782229770825,102,0.0737659127390236,0.195018112032706
"cg02875297","CRBLM-FCTX",0.371443258585696,101,0.000131167144350988,0.00087507515937703
"cg02880176","CRBLM-FCTX",0.497926375266273,102,1.01040354603924e-07,1.06250955850314e-06
"cg02885771","CRBLM-FCTX",0.0702733928210214,102,0.482774093436081,0.696251690718087
"cg02901679","CRBLM-FCTX",0.417301565350182,102,1.28062302483086e-05,0.000101454763284742
"cg02905245","CRBLM-FCTX",0.085582376101106,102,0.392408537041584,0.616341607074692
"cg02915544","CRBLM-FCTX",0.376893284650523,102,9.44092734561016e-05,0.000645451155261103
"cg02939139","CRBLM-FCTX",0.000651973054677521,102,0.994811032204074,0.997576168705817
"cg02945019","CRBLM-FCTX",0.194339900934663,102,0.0503180311324726,0.146396753108745
"cg02946570","CRBLM-FCTX",0.446551254650427,102,2.54594627741214e-06,2.27437867448818e-05
"cg02951021","CRBLM-FCTX",0.125244993139914,102,0.209744498434206,0.414988219577024
"cg02953306","CRBLM-FCTX",0.0980231752167713,102,0.327013398953911,0.554328221559768
"cg02964385","CRBLM-FCTX",0.474228717128278,102,4.77892518264737e-07,4.69877549404952e-06
"cg02965078","CRBLM-FCTX",0.238905483792057,102,0.0155967645722476,0.0574617642135436
"cg02973883","CRBLM-FCTX",-0.00817174680857512,102,0.935032559349219,0.971704565333002
"cg02976617","CRBLM-FCTX",0.834030782631803,102,1.4110310143795e-27,8.27216932179984e-26
"cg02981703","CRBLM-FCTX",0.166066622702684,102,0.0952910442443038,0.236572747312083
"cg02988947","CRBLM-FCTX",0.0725458821772448,102,0.468695546486928,0.684900459160213
"cg02989257","CRBLM-FCTX",-0.0213839504598466,102,0.831069580436,0.919272719869067
"cg03000846","CRBLM-FCTX",0.0563337798259247,102,0.573858368844795,0.764818343245833
"cg03001305","CRBLM-FCTX",-0.008924635238535,102,0.929061808939975,0.968288863095219
"cg03003745","CRBLM-FCTX",0.0745727788215567,102,0.456329755165269,0.674712027656088
"cg03005261","CRBLM-FCTX",0.0863655145440812,102,0.388075287850523,0.613438860808545
"cg03017264","CRBLM-FCTX",-0.0725456903144432,102,0.468696725592768,0.684900459160213
"cg03017475","CRBLM-FCTX",0.181601640689524,102,0.0677444224800594,0.182179668251995
"cg03017653","CRBLM-FCTX",0.24105089606953,102,0.014663140087261,0.054796913951597
"cg03017946","CRBLM-FCTX",0.17714865268114,102,0.0748831484448585,0.197413630644043
"cg03020951","CRBLM-FCTX",0.181801251911205,102,0.0674378046227437,0.181459153000957
"cg03025569","CRBLM-FCTX",0.273763015863324,102,0.00536609373048437,0.0236087988705175
